text,hard_label
"Piece in <user> mag on #Brexit. Pre-vote. How naive it feels now, tho <user> right on immigration <url>",0
"If you think #Brexit is not going to have an impact on US foreign policy, you should watch <user>",0
"""If you care about workers, you’re either an immigration patriot or a liar."" <url>",0
"Will anti-immigration #Brexit campaigners take responsibility 4 whats unleashed?
'The vote made people just explode' <url>",0
The xenophobia that inspired this #Brexit idiot = the same xenophobia of Trump idiots re: Muslim immigration. <url>,0
Thinking about Euroskepticism as a place where far-right anti-immigration sentiment and leftist resistance to neoliberalism meet. #Brexit,0
RT <user>: Here <user> explains the impact of #Brexit in Premier League. Mainly with signing foreign minors. <url>,0
HATE IS THE GREATEST EMOTION. SAD THING IS BREXIT WILL NOT HALT MIGRATION FROM THE EU OR EXPEL THE INFLUX. <url>,0
"Goodbye, Refugee leaches. #Brexit <url>",0
"#EURef 
White people saying #Brexit is 'racist' when #EU is institutionally racist mad for 'whites' is as daft as saying muslim is a 'race'",0
We can't let Boris sign us up for free movement. We want to END mass immigration and stop EU's rapefugee policy  - #Brexit,0
"<url> 4,500 Muslim invaders that YOU pay for, why not leave the EU with the bill? #Brexit",0
This is the first time of me feeling unsafe as a foreigner in England. Look what you have done! Shame on you England! #Brexit,0
Read a Press release issued by the Ministry of Foreign Affairs of Brazil on the result of the #Brexit referendum: <url>,0
London and immigration under attack. <user> will at least save London from disguised xenophobia. #Brexit <url>,0
"RT <user>: Just the beginning. It's not about independence, it's about voters thinking terrorism and immigration are synonymous ht…",0
"RT <user>: “'Yes, Minister' unveils secrets of British foreign policy on Europe; United Nations  and diplomacy” <url> #br…",0
"Ancient history, I'm talking about a future EU, where soldiers from foreign nations would be on our streets #brexit <url>",0
completely agree. We can #Leave the #EU but still support controlled immigration &amp; see benefits 2 country &amp; society <url>,0
"RT <user>: It's laughable how everyone is blaming guns, NRA, GOP, evangelicals,#Trump and all but Islam for the #Orlando shooting. #…",0
#brexit is about immigration pure and simple. The lawlessness that accompanies open borders smothers liberty. Britain caught on. Will we...?,0
"And as their Muslim populations grows, the Muslims will take over British government. <url>",0
Pesky foreigners  <url>,1
"#brexit good one ye old limeys :-)
From a British immigrant in India. <url>",0
"including perspectives on finance, foreign policy, development &amp; inequality <url>",0
Blame Immigration #Euros2016 #Brexit,0
"RT <user>: Congrats, Angela Merkel your immigration policies did what two wars couldn't: Drive British citizens away from European…",0
London should kick all Muslim Refugees out before they all kill them. #Trump2016 <url>,1
"My issue with #Brexit is the pure hatred &amp; racism that comes with it, stepping back into Nazi Germany. Foreigners aren't to blame, banks are",0
"Homeland Security to Ban “Offensive” Words to Stop Terrorism <url>
#WhiteGenocide #RapeJihad #DebtSlavery #Brexit #UKIP",0
NOTE: George Soros &amp; Angela Merkel encouraged the Muslim invasion of EU &amp; your countries-&gt; WELCOME TO THE EU <url> #BREXIT,0
"Dear leavers, even if we could abandon freedom of movement entirely we still have obligations under the 1951 Convention on Refugees #Brexit",0
"#Brexit
Facts about Pakistanis
1) Everyone hates them
2) Pakis only hate Hindus
3) Pakis dogs of Arabians",1
Lmao why he dressed like discount Jihadi John? 😩 <url>,0
#Brexit  Maybe they need to do a recount? Zenophobia has resulted in Great Britain headed toward worse shape than influx of Muslim refugees,0
#brexit everything for avoid ugly refugees #stupidity <url>,1
London Muslim Mayor Khan announces name of the new Caliphate 'ScotLondStan' also considering switching to Arabic 4 offl lang #Brexit,0
"NYT: ""Most research shows that immigration has boosted the British economy. But evidence doesn't vote, people do."" #Brexit",0
.<user> have suspended foreign exchange of GBP pound until further notice due to results from the British exit referendum #Brexit,0
<user> DYK #Brexit is also expected to impact foreign land real estate investments in the US? <url> #realestate,0
RT <user>: What a great day to speak English. Build that wall &amp; DEPORT <url>,0
"#BrexitVote #EURefResults #FridayFeeling #Trump2016 
#British anti-immigration leader says #Brexit is Obama's fault

<url>",0
Tough times for Dickie B. He will have to either sell off his mansions or let illegals move in to make ends meet.... <url>,0
"#GreatBritain has left the #EU with the #Brexit vote and immigration being the main reason. Not to worry though ,... <url>",0
"<user> Rory my friend, this is the level of English football WITHOUT foreign players #Brexit",0
It's time too kick out you and your Muslim  administration  <url>,1
We must stop Islam because is trying to get dominate status all over the world as The Quran and Muhammed are ruling. <url>,1
"The EU is bigger than Brussels, blasts Hungarian PM as he blames immigration for #Brexit <url>",0
"#Brexit  means ""we can deport people"" says Daniel Hamman #bbcnewsnight so presumably this means the same in #Spain &amp; rest of #EuropeanUnion",0
"Although the anti immigration rhetoric spouted by UKIP was one of the arguments for #Brexit, the opinions of UKIP are not the collective",0
Japan has strict immigration rules and is not part of the EU but is a part of the global market and is doing fine...Those racists #Brexit,0
"#Brexit, Lexit, racism, immigration &amp; seeds of hope, important article by my <user> colleague <user> <url>",0
Trump...making a mockery of the result and confirming this was a vote on immigration and not economics #Brexit,0
"U R rite Rooster!Let's put USA's citizens&amp;interests ahead of all others,stop migrant invasion&amp;create prosperityAgain <url>",1
"#Brexit: UK Not Only Lost In #Euro2016, They Are So Stupid, If One Muslim Immigrated d Whole Family Becomes Children Like Cousin Nephew, Dog",0
"We don't want to be ruled by foreign non democractic elite, we want an English non democratic elite. Ahhh #Brexit <url>",0
"#Brexit was never really abt the EU economic system. Nationalism expressed by Farage reps a nativist, anti-immigrant xenophobia in Britain.",0
"The only real way 2 stop Terrorism is not w/more #Brexit type votes but insted 2 come together as one people, sharing one planet #Tolerance",0
"media giving wrong information 48 % r not youth but 8% Indians, 8 % polish, 6% paki and 8 %  African, Muslims n Asians voted against #Brexit",0
"Terrible for the Brits, missing all the fun: the Greek Crisis, the Euro crisis, the refugee crisis, the 0 interest, clown Juncker #brexit",0
"1 positive from todays disaster: we can now deport those ""awr u bri-ish?"" nightclub promoters from European holiday destinations #brexit",0
<user> in this sense #Brexit  is a good move.. otberwise terrorist will move free in whole of t euro zone after turkish free travel,0
European working in UK? 'How will Brexit affect migrant workers?' - info following #Brexit <url> <url>,0
Real Big. For all this saying we need to Unite.  go stand outside any foreign centres throughout the UK. #brexshit <url>,0
"So, I was reading and what I understand is this: people who supported #Brexit did it mainly to stop migration into the UK. Is that right?",0
"Bruce, We Can Not Allow Muslim/Islam To Dictate The Quran Into Our Schools and Be Thaught To Our Young Children! <url>",0
RT <user>: Racist anti-immigration parties here in Australia haven't wasted a moment to try and capitalize on #Brexit #ausvotes ht…,0
"<user> Muslim London Mayor, &amp; now get ready for next Muslim PM for England. You go England 
#Brexit #EUref",0
"<user> <user> <user> <user> Bill, there are bad people in the Syrian refugee immigration , ask #Brexit , EU.",0
"Bobbys, know your bloody terrorist signs from other signs. <user> is that you? <url>",0
Britains hav done it! Now th world needs US <user> 2continue the revolution of refusing 2 bow down 2 Islam <url>,1
We don't want your One World Muslim order Ismail go home! <url>,0
"RT <user>: ""#Brexit was a vote for English nationalism...also a vote to stop foreigners changing the character of communities.""
<url>",0
"3 muslims have attacked and killed dozens at #Istanbul airport, will #VoteRemain and the MSM blame islam for this like they did #Brexit?",0
"Britain blaming #Brexit on racism lol these are terrorist attacks in the past 6 years in the EU, seems to be a trend <url>",0
The implications of #Brexit for refugees and migrants <url>,0
The latest Koran Kenali Bencana! <url> Thanks to <user> #brexit #gameofthrones,0
<user> <user> I read a study that says England will be majority Muslim by 2040. It's too late. #Brexit #ivoted #EURefResults #londonpride,0
"#BrexitOrNot Yes #VoteLeave 

First step to immigration control is #Brexit

or UK #Kalergi = <url> <url>",0
Alberto Jihad Jardim <url>,0
BRITISH REFUGEES WELCOME #Brexit,0
"“#Brexit WASN'T about immigration it was CAMERON’S fault &amp; free movement will go on”, said Juncker…LOL…DO THESE SELF-ENTITLED TYRANTS listen",0
"Cameron was a good PM but did not deal with immigration issue, easy to implement controls, he's right to step down he let us down #Brexit",0
The anti-immigrant sentiment that fueled the #Brexit is just... so sharp. <url> <url>,0
"#Germany must feel betrayed. Even after the recession, Greek crisis, and immigration they remained committed to the EU. #Brexit",0
This time #PolesinUK victims of xenophobia - but how many racist attacks foreigners experience in Poland?  <url> #Brexit,0
"#brexit #snp #wnd #strongerin myas#
Study: Muslim citizenship outpacing non-Muslims in U.S
<url>",0
Protest - after EU Leave to defend migrants and refugees right #BrexitVote #Brexit #JoCox #voteleave Picture Capital <url>,0
"P.C. IS DESTROYING AMERICA FROM ILLEGALS TO OSAMAS ATTACKS ON 1ST,2ND AMENDMENTS, CHRISTIANS AND FAVORING OF muslims <url>",0
"<user> Yes, they may come up with the theory that Rahul's foreign visit led to Britain's exit from EU #Brexit",0
RT <user>: <user> no Sir. This is the victory of Merkel and Erdogan. Possible TR immigration invasion was the main topic for #Bre…,0
Revisit - Replace foreign with the Establishment (or whatever PC name it wishes to be known by)Same instinct applies <url>,0
"On #Brexit: ""They had had had enough with British girls being 'groomed' by Muslim men."" <url> #tcot",0
"Not sure if #VoteLeave is a good idea?  Chew on this : ""BRITISH MUSLIMS POLL: 66% say they wouldn't warn of a terrorist attack"" #Brexit",0
"Amid the #Brexit lunacy, I wrote an assessment of Duterte's election in the #Philippines on security &amp; terrorism <url>",0
"Who will the tories ukip etc. blame for  economic, immigration issues now the EU bogeyman is gone? #Brexit #straightbannas",0
"""I don't like the look of that immigrant hitch hiker so let me drive my car off a cliff."" -#Brexit",0
"If London voted 4 a muslim mayor, they will vote 4 anything thats  not sensible! They just keep screwing themselves <url>",0
Can someone get Farage to deport his German wife and children. #brexit,1
"THANK ALLAH for #Brexit - Noor Salman, Pulse terrorist wife. (Yeah the one who texted husband during Ramadan Rampage, whom AG Lynch Lost!)",1
The Arab world will be welcoming the British refugees citizens after #Brexit 😂😂😂😂🍻,0
<user> <user> Is Norway the #takebackcontrol option for UK #Brexit then Boris? EU migration changes from UK? <url>,0
If we leave Europe the first thing we should do is deport Nigel Farage to Europe. #Brexit,0
In wake of #Brexit it is fitting Britain's newest literary hero will be an Argentine immigrant <user> <user> #lacasitagrande,0
If we do not leaving the EU but  negotiate the ability to control migration we may stand a chance of unifying this country #Brexit #REGREXIT,0
"Many say climate change is world's greatest problem but #Brexit, Trump, terrorism prove that plain old hatred of others is much bigger.",0
this is another example of trying to placate the Muslim Mayor.  Sad the women will be wearing sheets soon <url>,0
"RT <user>: Foreign Minister Sergey #Lavrov ’s answers to media questions on the results of the #Brexit referendum

<url>",0
"Now that #Brexit has worked, I don't want to see a single fucking old person blame foreigners for anything ever again, okay? Cheers.",0
#BREXIT comes down to immigration issues for UK nationals. w/Terrorism on the rise more are voting to leave EU. #MarketDNA #ThursdayThoughts,0
"Have you heard George Osborne wants to be Foreign Secretary in a new Tory government?
As if the world wasn't in a bad enough state

#Brexit",0
"'... we could have an increased migrant pressure during this summer, as a #Brexit consequence.' - Eurotunnel CEO
<url>",0
Interesting analysis: How could UK coexist with EU after #Brexit? 4 possible scenarios for economy + migration <url>,0
"EU, expect the next british immigration wave by 16 million british people, you're all welcome here #Brexit",0
No more Islam #HENK <url>,1
"#Brexit and benefits: why leaving the EU won't solve Britain's migration issues
<url> <url>",0
working families your voters are illegals living off tax payers working families GMAB <user>  <user> <url>,0
RT <user>: Muslim business fire-bombed in Birmingham. Hope you're enjoying your #Brexit aftermath <user> <user> <url>,0
I actually think years of behind the scenes and public counter Jihad work played a part in this historic day. #brexit,0
"Liberals take a hint

People don't want refugees and don't want to be islamized 
This is the beginning of the end

#Brexit #IndependenceDay",0
".<user>: Europeans expect us, politicians, to do our jobs. On unemployment, refugees &amp; terrorism - tasks are clear. #Brexit #UKref",0
My immigrant Brit friends want to remain while the nationalized Brits want a #Brexit. In this case I think the Is have it by a neck.,0
RT <user>: RBI Governor Raghuram Rajan says does not expect significant selling from foreign investors in India <url>,0
£ at 30 year low against $ but hey at least we'll have fewer foreign fruit pickers #Brexit,0
<user> can u blame them?main reason 4 #brexit was they didnt want to submit to #EU visa free travel from violent Muslim countries.,0
"<user> #Brexit 
Banks &amp; foreign companies based in UK will adjust fast to cover EU...not waiting sitting on their hands for 2 years!",0
"#Brexit Rule Brittania, we will never be muslim slaves <url>",0
Nothing says “empire” like owing fealty to foreigners <url>,0
<user> PLEASE do a vid about #brexit. Too many people think it's a rejection of immigration rather than globalism. Spank em.,0
Good riddance to the dirty pakis that will be deported #Brexit #EURefResults,1
Cameron's disgusting and gutless accommodation of UKIP immigration  rhetoric over last 5 yrs is at the root of his failure this week #Brexit,0
"Carswell and Hannan Freeze Out Farage, Say They WON'T Stop Immigration #Brexit <url> <url>",0
"I hope they deport all South Africans who moved to England, seeing as most of them showed support for #brexit.",1
Dividing the EU is a huge mistake at a time of deadly terrorist threat #Brexit #EUref,0
"Today the greatest Empire that ever was has ended, driven by fear of Muslim immigrants! #Brexit #Britain",0
"Europe-wide approach to the environment, terrorism &amp; migration is needed. Britain will be alone to face these problems post-#Brexit. #EuRef",0
"Germany is NEXT (Merkel gets the boot for muslim refugee ERROR)
Then France 
Italy will be last
Spain afraid to try

<url>",0
"Take control of your borders. Look out for British interest, not the interest of virtue signalling foreign bureaucrats. #Brexit #VoteLeave",0
"Oh great, that should make Europe's slide into Islam just that much easier. why don't you just shoot yourselves now. <url>",1
The brain drain immigration officers and support Muslim mayor opposes #Brexit. That's a start. Then self-deportation. Take your own count...,0
"Don't know why Boris Johnson's so against immigration - he's a bloody Andorian.
#Brexit #EUReferendum #Leave #Remain <url>",0
"<user> <user> I think the nation is in shock , the #Brexit wasn't about immigration 😁 sadly ppl voted bcuz of that X",0
#Brexit <user> BETTER <user> DEPORT ISLAM PACK YOUR PRAYER RUGS! <user> <user> <user> <user>  <url>,1
"RT <user>: PAKIS OUT

WAIFUS IN

#Brexit <url>",0
"""key indicator of which way post-#Brexit #Britain will go- toward more activist or more isolationist foreign policy"" <url>",0
<user> How about some outrage over Female Genital Mutilation in Muslim Britain or their denial of the theory of evolution? #Brexit,1
Nor to accept the return to Nazi propaganda embodied in the UKIP migration posters #Brexit,0
#Brexit was about stopping the latest Blitzkrieg of WMDs (Weapons of Muslim Destruction) from Germany #tcot,0
DavidJo52951945: ScottAJBlake4 or use some of the EU fees for a proper border force &amp; deport every illegal straight back to France #brexit,1
"I'm sorry, ""young people"", that you wanted to grow up slaves to an unelected foreign power and to consign your kids to the same fate #Brexit",0
"After #Brexit Victory, Euro Nationalists Call for ‘Frexit’ &amp; ‘Nexit' as Muslim Immigration continues to destroy EU
<url>",0
"<user> <user> also the #Brexit camp are already stating that they can't control immigration nor do they want to, unbelievable",0
Reducing #Brexit to anti-immigration narrative ignores real (and unrelated) concerns and voter diversity,0
"<user> Islam is an ideology of bigotry &amp; conquest, it's not a race. Claims of ""racism"" shows ignorance or cowardice.
#brexit",0
Miscalculation or not but it was written on the wall.. Basically Cameron underestimated Syrian Refugee crisis..  <url>,0
The #Brexit will only embolden the extreme right anti-immigrant agenda worldwide. Any socialist supporting it is delusional.,0
RT <user>: Islam is the problem #MakeAmericaGreatAgain if you shoot up a mosque don't worry its the guns fault  #LGBTCommunity <url>,0
"Much bigger win for terrorism than mere territorial in Iraq 
#RefugeeCrisis  
#Brexit 
#Trump2016 
+

They have already changed our lives",0
"#UK #London-based student admits to #Syria terrorism charge - ISIS Jihadi
<url>
#BRexit #tcot #cpc <url>",0
British refugees welcome! I'm talking to you <user> 😘 #Brexit <url>,0
<user> this has sadly been going on for a long while due to globalist elite sponsored terrorism &amp; Islamaphobia. Less to do with #brexit,0
"working days since #Brexit 3 Leave campaign promises broken 3. No £350M a week for NHS, no immigration cuts, Boris:""markets, pound stable""",0
<user> <user> - That´s it!!!! Now you got your #Brexit #ENG put more money for foreign stars - you´ll never win something!,0
Damn- England's version of anti-immigrant isolationist xenophobic Donald Trump just may pass! <url>,0
"Do they realise there'll be no refugee crisis,  no influx of migrants if the bombing stops? #Brexit #Trump",0
RT <user>: DEPORT PADDINGTON BEAR #Brexit,0
"<user> We voted on immigration not the real economic issues. Clearly the ""poor"" North believed the nonsense, sad day #EUref #Brexit",0
#Brexit update: French foreign minister says talks on UK exit needed urgently so EU can return to the spirit of the founders,0
"You can love a jihadi as much as you like, but if you ain't a muslim he's still going to kill you. #brexit for border control.",0
"Just me or is Amanpour beginning to think some white genocide might not be a bad thing?

<url> <url>",0
RT <user>: The refugee crisis is what is fuelling this #Brexit.One would have tot Britain would have taken a more pragmatic aproach like…,0
<user> <user> <user> Leave side should have pointed out Sadiq Khan's terrorist mates.#Brexit,0
"10,000 MUSLIM EXTREMISTS RIOT AND CHASE NON MUSLIMS IN LONDON #Istandwithhatespeech #Brexit  <url> <url>",1
OMG a big big mess outside now : Pro-Refugees VS anti-immigration 🙊 the #Brexit aftermath ✋,0
<user> #Brexit were as in paki it's more salvrey then democracy which is run from uk with ur corrupt PM N rest of Mafia to oppress public,0
Polite and calm Michael Gove speaking politely to press as he leaves home. I'm more &amp; more impressed with him. Foreign Secretary?! #brexit,0
RT <user>: A quick congrats to Any Muslim leader who encouraged Muslims to abstain or #brexit #birmingham,0
"STOP MUSLIM IMMIGRATION.
#Brexit #Frexit #Swexit #bernie #Trump2016 #FeelTheBern #libcrib #uniteblue #NeverHillary <url>",0
"Barack Obama the king of #Obamacare Solyndra, #Iraq, #ISIS, Muslim Terrorists best friend went to England to scold them. #Brexit was result.",1
<user> we haven't...and already the back tracking on NHS and immigration is staggering. Unfortunately #VoteLeave had no plan for #Brexit,0
Way to be <user> for being a true ally when <user> tried to use his position 2 influence foreign affairs <url>,0
We NEED control over immigration otherwise this tiny Country won't have a green field left. Better now than later <url>,0
#Brexit I must say it is certainly interesting how the media is focusing the immigration debate on the Polish and not the Muslims.,0
#Brexit #stopcallingukracist only individuals are Switzerland to ask the EU to curb immigration are they racist?,0
#Brexit: How I See the Future of My Country | About Islam <url> #UK <url>,0
"I've still not heard Islam referred to on BBC, when opposition to its fringe elements was a major issue for #Brexit <url>",0
Muslims demand London’s Muslim mayor declare independence from UK in the name of voter jihad. #Brexit  #KilroyRising <url>,0
So the whole #Brexit was sparked by immigration or nah,0
"13.Increase in tax will affect Nigerians in UK,which might decrease Pound -Naira  foreign exchange.Some might be forced to leave UK #Brexit",0
plans of immigration from Engerlandreich to Scotland all over twitter. 'Bring your huddles masses yearning to be free' #Brexit,0
It's your fault Muslim and African immigrants! Your not wanted ANYWHERE! Stay the fuck away from CIVILIZED countries!  #Brexit,1
<user> <user> Britain needs a #secondreferendum to deport all unhappy losers who voted #Remain to Pakistan. #brexit #Petition,0
People are surprised that ISIS is celebrating #Brexit. Of course they are. More marginalized Muslim youth = more potential recruits.,0
#Brexit has to happen there is no way you can set a minimum wage that will keep migration down in the #EU...its all a rat race...,0
A foreigner we've neither heard of nor voted for nor care about warns us about #brexit. <user> Who is he? <url>,0
The irony is we will probably now look to appoint a foreign manager #ENGICL #Brexit,0
"Better watch out Merkel, the German people don't like the Muslim invasion either. 
Get ready for the German #Brexit!",0
"#Brexit is served.  In 2015, $66.4B of intl capital flowed to UK CRE--70% of the total foreign capital that flowed into U.S. real estate.",0
