label,text,predictions
0,Murder in the NUMBERst degree,0
0,so when racists attack police it’s just a ‘scuffle’ there we have it clear as day just look at the bias of british media,0
0,This is insanity   My marriage the hopeful election of <user> and the sale of the <user> to Steve Cohen are the only good things to come out of NUMBER   <user> don’t try to be slick and invoke a vague clause to kill the sale - Cohen’s lawyers will eat you alive,0
1,<user> Why would you need more poor peoples money after the election You sick fvck,0
1,<user> <user> Let the adults handle the economy little girl,0
1,He is another nut case,0
0,Wonder why you see all the videos of the Chinese spraying the streets <url> <url>,0
0,<user> If Biden knew how to fix this virus as he claims then he is guilty of murder for having  kept quiet The man lies,0
1,<user> <user> <user> <user> Dox me I dare you There is the reason why the working class hates people like you who think they’re fighting for us,0
0,Shockingand I bet they blame Covid,0
0,<user> Over NUMBERNUMBER of our fellow Americans are dead and the US economy is in tatters due to Trump’s gross incompetence handling COVIDNUMBER   What’s at stake over the next NUMBER days   Everything   Organize Register Vote   LoseEverythingWithTrump <url>,0
0,<user> <user> <user> <user> Stop George Floyd did not deserve to die but his crime was not paying for food He was a thief using counterfeit money According to the reports he resisted arrest He was twice convicted of armed assault and home invasions Let's not pretend George Floyd was an innocent,0
1,<user> Let's hope that this trend continues Please keep speaking out as horribly as you've been You keep turning the country against you Yay BlueWaveNUMBER BlackLivesMatter PutinsPuppet TrumpPutinMakeRussiaGreatAgain <url>,0
0,""" <user> <user> I really don't understand all this """"doom and gloom"""" from Democrats Whether you hate Trump or not the man has accomplished a lot <user> keeps saying Trump did nothing to combat Covid  Biden is either ignorant or blatantly lying""",0
0,<user> Stop calling these George Floyd protests Those people are not protesters They are criminal rioters And they don’t give a damn about George Floyd,0
0,funny kinda looks like the guy that MURDERED GEORGE FLOYD imo <url>,0
0,<user> <user> lied about damn near everything he said,0
1,All I’m saying is niggas made a bubble for the NBA and them niggas coronavirus free now if we could get y’all to stay inside or wear a mask we could have society back to normal,0
0,Hey <user>  why don’t you stop lying to the Americans You’re not even relevant anymore <url>,0
0,Cheaters gonna cheat <url>,0
0,This was towards the middle of the conversation but this is unacceptable If you are racist and you just choose not to admit it that’s on YOU But don’t come at people who are schooling you on straight facts Blacklivesmatter <url>,0
0,These are the DeMarco’s  Either Jim or Joe  Franklinville NJ,0
1,<user> SACRIFING THE COUNTRY TO SAVE THE FEW IS IGNORANT  SUPPORTING MASK MANDATE IS NUMBERTH GRADE SACRIFICE THE FEW TO SAVE THE MANY TRUMP KNOWS WHAT HE IS DOING BIDEN DOES NOT WAKE UP MORONSCOVID IS HERE TO STAY THE SOONER U SHEEP SEE THAT LIFE CAN GET BACK TO NORMAL TRUMP,0
1,So this is one that is full of shit  Well well his days will be numbered,0
0,<user> How about this idea ‘letting COVID stay in Assisted Living facilities’   Negligent or Stupid,0
1,<user> <user> <user> Who the hell wants to hear what DeSantis has to say  He is a Trump sycophant who completely bungled the Covid response in FL,0
1,<user> <user> Why do loser dems all have that look It's like the i can't contribute to society look So lazy and miserable They actually reduced punishment for sex offenders,0
0,It’s because smart covid conscious people voted absentee to get your ass out of office sir :blue_heart:,0
0,"<user> The corrupt media protected and misrepresented Obama never vetted him The Trump ""scandals"" were Democratmedia manufactured bullshit amp; never had evidence America knows this <url>",0
0,Ever notice how a lot of Trump supporters are ashamed to even show they face,0
0,GET OVER IT :raised_fist_dark_skin_tone::raising_hands_dark_skin_tone:,0
1,Protesting is actually important and most protestors wear masks so they are definitely less of a risk than you and your dumb fuck fake redneck friends gathering to get drunk and trigger veterans without any masks so maybe shut the fuck up,0
0,they would have killed him if there were no one filming,0
0,<user> <user> <user> <user> <user> Trumps presidency is indeed a nightmare for the corrupt political establishment and the communist traitors in government academia media and burning american streets and businesses,0
0,This is the wildest Thursday for me  -The KKK has threatened the city of Birmingham and is trending on Twitter -Bethesda MD is trending on Twitter because some guy on a bike got mad about kids commemorating George Floyd on Capital Crescent Trail,0
0,George Floyd: Brother Calls for US Violence to Cease After His Death Minneapolis Minnesota   World <url>,0
0,<user> <user> <user> <user> <user> The other thing that upsets people is the complete lack of outrage from democrats when this was going on It wreaks of hypocrisy <url>,0
0,<user> <user> knows he’s lost that’s why he’s so desperate to plant seeds into his dumb supporters’ heads by saying ‘Fraud’ with ZERO evidence TrumpCollapse,0
0,antifa are super corrupt POTUS trump blm blacklivesmatter - wrong AllLivesMatter - do not divide Stay United It's UNITED States of America it's United Kingdom Stop the race war  Stop falling for the media's lies We aren't enemies QAnon QAnonNUMBER Q QanonArmy <url>,0
0,<user> Stretch pants for my Covid butt,0
0,Play stupid games you win stupid prizes  Notice the hospital DOESN’T say what he died of Hmmmmm Texas hospital says man NUMBER died after attending 'COVID party'  <url>,0
1,<user> <user> Why do stupid uneducated Ahats from foreign country sh itholes always want to tell Americans how it is INDIA SUCKS man look around you first,0
1,<user> <user> <user> When trump strips hiding his taxes and you stop hiding who you are banging at the White House from your husband <user> who is also hiding who he is banging from you,0
0,Let's get Yokozuna to put a knee on his throat,0
0,they used guns:fearful_face::fearful_face:,0
0,You are going to believe them  The LIARS of the planet,0
0,<user> <user> <user> Is this sarcasm,0
0,i hate it here    ,0
0,<user> <user> I'm not American but your asking the American people to put a man into the oval office that makes Don Corleone look like Saint Peter Na Barry I'd rather vote for the Don he's got a lot less blood on his hands,0
0,<user> <user> <user> Let's never forget Donald J Trump is the REFLECTION of this Republican Party NOT the CREATOR of it TrumpMeltdown TrumpTaxes TrumpCrimeFamily KAG MAGA TrumpLandslideVictoryNUMBER,0
0,"the language in this article is biased af NYT makes protestors sound threatening ""looming"" above Frey who sounds pressed and helpless and fails to explicitly state that Minneapolis police murdered George Floyd",0
0,LoserDonald TheCommanderInBleach has been stripped of all feeling   Richard Wolffe <url>,0
1,<user> Well if you are a racist andor a white supremacists i guess you can name one thing or two,0
0,Why was Congress unable to pass the new stimulus this week What's the hold up Who's trying to stuff it with pork this time COVIDNUMBER,0
0,I will never forgive the US justice system,0
1,<user> <user> <user> <user>  we know you're lying because you've shown you can't remember shat Are you running for Senate Against George Give me a break you pandering jackass,0
0,<user> <user> <user> Absolutely There was only one disgrace on that stage last night,0
1,"It starts with ""Fight injustice""   It ends with ""Fk the Jews""   Vandalism at Beth Israel Synagogue in Los Angeles during the protests over the killing of George Floyd May NUMBER PHOTO: LISA DAFTARITHE FOREIGN DESK <url>",0
1,Make up your frikkin' minds You slimeball Democrats scream one day Trump has done too much the next you say he hasn't done enough Why not STFU and do some real work for a change Enjoy your job while you still have it,0
1,<user> <user> RIGHTTTTTTYTT because every other country that has strong mask wearing regulations has lower Coronavirus levels and fewer deaths  Go be a trump :ewe: and inject some light or bleach:face_with_rolling_eyes:,0
0,How stupid is it that ABCNUMBER LA is STILL telling SoCal residents that masks don't help in regards to coronavirus:thinking_face::face_with_raised_eyebrow::face_with_monocle: DEPOPULATION,0
0,"<user>  ""THEY’RE GOING TO KILL ME""~ GeorgeFloyd GeorgeFloydProtests <url>",0
0,WH Officials Furious About Trump’s Obsession with Unproven Anti-Malaria Drug for Coronavirus <url>,0
1,Sounds about right  MSM is a total disgrace,0
1,<user> <user> This tweet didn’t age well Biden lied his ass off last night Good for you though holding on to the handrail while the BS Biden sinks to the bottom,0
1,That man was given the funeral of a celebrity Who is this George Floyd guy This man was a criminal yet he gets a funeral like that How many peoples family members have died since the start of March They weren't even allowed to have funerals This world is just fucked,0
0,"<user> ""I got hairy legsand I love kids jumping on my lap"" <url>",0
0,Glad I don't live there anymore  despicable,0
0,<user> <user> Joe Shenanigans Biden,0
0,<user> <user> I challenge you to go to George Floyd's daughter and family and tell them to their face that he was a thug,0
0,<user> <user> <user> How despicable,0
0,Everything you want to know about POTUS at this moment in our nation’s history is summed up in this photograph WashingtonDCProtest GeorgeFloydProtests <user>,0
0,<user> <user> <user> Brainwashed by the schools,0
0,Anyone defending Trump at this point is lost Trump Lied Admitted it NUMBERNUMBER are dead now He is a proven liar by his own admission That's enough for me and I'm pretty sure NUMBERNUMBER families will agree,0
0,<user> <user> <user> In other news of apparently equal veracity Al Davis has met with each of the Raiders this week about the George Floyd case,0
1,<user> <user> <user> bruh how ignorant can you be,0
0,Make Humanity Great Again   floydgeorge GeorgeFloydProtests,0
0,<user> <user> The BidenHarris campaign truly insults the intelligence of the American people  We see where the violence’s coming from and it’s not white supremacy It’s radical leftist Antifa amp; BLM  Make no mistake We Americans of all colors will defend ourselves Call us what you want,0
1,<user> You’re as corrupt as they come <url>,0
1,Immune system and only go out for essentials but still get COVID and pass from it it wasn’t the weak fucking immune system that killed you IT WAS THE FUCKING COVID every damn day I want to leave this statecountry People on here tweeting the recent CDC stats like it’s a gotcha,0
0,If Ajith fans lived in United States they would have supported <user> Racist Act and would Opposed Black   BlackLivesMatter,0
0,Please don't blindly trust the officers who TakeAKnee   GeorgeFloyd ICantBreathe,0
0,<user> Fauci LIED about the efficacy of hydroxychloroquine and now the CDC states that cloth masks don't work with smoke particles because the particles are too small to be blocked Coronavirus particles are much smaller How can we trust a lying CDC,0
0,Lovely We are losing our country <url>,0
0,This is gross One thing for sure Coronavirus will turn us all into germaphobes,0
0,Sums up white supremacists' definition of 'law' unless its against one of their own,0
0,I believe China :man_shrugging::face_with_tears_of_joy:,0
0,<user> <user> What changed your mind about this post,0
1,This is fucking messed up yo like wtf,0
0,don’t hate the playa hate the gameeee,0
0,We are being lied to Ask yourself why  <url>,0
0,There’s a man somewhere in Southie from the suberbs in a Blackdog shirt spreading COVID like it’s going out of style,0
0,<user> :raised_fist: BLM Justice for George Floyd,0
1,He had a hunch remember TrumpLiedPeopleDied TrumpSentPPEtoChina TrumpVirusCoverup,0
0,Who is this dude and where is the man that killed GeorgeFloyd   WTF is happening here <url>,0
1,<user> <user> <user> <user> I'm never bothered by bullshit It's all just bullshit Everyone knows it's bullshit,0
0,<user> <user> <user> That is fat shaming And I know that it is science but there was no reason to bring weight into it when I’m not even overweight I hate trump and believe in science What I am saying is that it isn’t that hard to wear a mask to protect other Americans,0
0,Better still why don't YOU come out of YOUR bunker and take back control of your cityYOU are a disgrace,0
0,Hypocrisy anyone Yawn <url>,0
0,<user> Of course its political I wear it yes cause most places ask us NUMBER where I live but numbers are not going down with the mask Its teaching fear and panic I believe and its all politically driven Biden says he will do better No he won't How A USA mask mandate Lol,0
0,TrumpKnew about PutinBounty amp; Covid_NUMBER  PutinsBounty PutinOwnsTrump PutinPuppet GOPLiars PutinsGOP  CorruptAndComplicitGOP GodBlessAmerica TrumpLiesAmericansDie,0
0,Awful awful awful Republicans should condemn these actions Human life should NOT be politicized,0
0,<user> Those deceitful <user> campaign ads It’s simple math which the Biden camp seems missing <user> is BAD FOR AMERICA TrumpNUMBER KAG NUMBERMoreYears ChinaJoeBiden CrookedJoe LyingJoeBiden LockHimUp,0
0,[Showbiz Korea] Gang Dong-won's anonymous donation wins hearts :wrapped_gift:  GangDongwon 강동원 <url>,0
1,<user> <user> I will vote for the AmericaFirst president and straight red down the ticket not the corrupt Pedophile <user> who already has sold out America for his own self worth BidenCrimeFamiIy TonyBobulinski LaptopFromHell FactsMatter take a listen  <url>,0
0,<user> <user> <user> <user> <user> <user> Thank you :blue_heart::blue_heart::blue_heart:,0
1,"Man fuck his ""clarification"" He said what he said And we heard him loud and clear",0
1,The COVID LUNATIC just gave middle America a giant middle finger just when he needs their votes the most He looks like he is trying to lose on purpose,0
1,"<user> You refused to disavow Antifa calling it an ""idea"" White supremacists aren't rioting and looting and burning cities to ground You lied through the entire debate FactCheck",0
1,<user> <user> come on cut the shitDemocrats wanted to include a bunch of unrelated shit in what was supposed to be a COVID bill and Republicans didn't want to go along with it  Hate Trump all you want but there's no reason to lie here,0
1,<user> Here you go LYING JOE <url>,0
1,<user> <user> <user> Hey <user> you are a social degenerate and a plauge on free speech everywhere <url>,0
0,<user> defending his son over drug addiction - full marks   <user> defending his son over receiving large sum of money from China amp; Russia undermining American interests - zero marks   PresidentialDebate DebateNUMBER DebatesNUMBER Debates,0
0,Good on the protestors for stopping this looter I am so irritated with people pretending to be black allies when they are just there to cause trouble for their own gain and blame it on the black community It's sickening,0
0,'I struck a nerve': the US comedian whose rant against Covid-NUMBER bailouts went viral <url>,0
1,"Imagine what the Trump people are going through especially Donald Trump as he sees state after state fall to <user> because of the ""urban"" black and brown vote Donald have you ever heard of a saying ""chickens coming home to roost"" You Racist <user>",0
0,<user> <user> <user> <user> How can a corrupted person possibly be respectful after they screw their country by using their position for financial gain What do you like more about socialism than freedom,0
0,<user> Like how your wingman bombed hundred of innocent syrian kids to death  TrumpNUMBERLandslide,0
0,I don’t know why came over me but I had to set some people straight in the comments  People really are stupid about this and I’m sick of it  NUMBER new cases here is not something to be proud of and the DOE needs to wake up and stop this premature student-to-slaughter Aug NUMBER date,0
1,Excuse you black lives matter isn’t a damn selfie hashtag ARE YOU GOOD,0
0,<user> <user> If black lives mattered why did it take NUMBER DAYS to arrest George Floyd's MURDERER if black lives mattered why can't the go jogging without the fear of getting murdered If black lives mattered why are police still killing them,0
0,With Coronavirus Response Trump’s America Now Leads the World—in Suicidal Stupidity <url>,0
1,Some Norwegian moron thinks Trump should get a Nobel Peace Prize  I think Trump should get the Rest In Peace Prize for the NUMBERk innocent Americans he killed with his botched Covid response,0
1,The very epitome of idiocy,0
0,<user> In December NUMBER I refused to listen to American intelligence about the dangers of Covid-NUMBER I then was at a rally calling Coronavirus a HOAX And then I said I had it under control amp; then I said NUMBER or less amp; then I said it would disappear Now NUMBERK dead amp; NUMBERm on unemployment,0
0,<user> was a petulant little kid,0
1,<user> DEATH TRAIN TODAY   Here Comes The Trump covidNUMBER Death Train  It's Heading For Tulsa  It Arrives Today  Trump Will Feed On The Dying Chants Of His Followers  As He Loads The Train  One Way Ticket To Hell  COME ONE COME ALL <url>,0
1,<user> <user> Fake Catholics,0
0,True but the right is moving in the right direction thanks to Trump Meanwhile the left becomes more and more corrupt,0
0,"Euronews  John Schwartzberg on CovidNUMBER at BlackLivesMatter protests  ""Peaceful protest is terribly important"" but be responsible wear a mask keep distance when talking  ""On the other hand if police would stop using pepperspray and teargas that would help a great deal too""",0
0,Injustice is loud BlackLivesMatter ACAB <url>,0
0,How dumb :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: after playing a full contact game  not swapping jerseys will prevent covid :man_facepalming_medium-dark_skin_tone:,0
1,<user> For those of you are dumb enough to call WuhanVirus is no different than the naming of Spanish Flu I DON'T RECALL WE ARE DOING THESE TO THE SPANISH PEOPLE coronavirus racism  <url>  <url>  <url>  <url>,0
0,"<user> <user> Funny ""Middle class"" doesn't mean ""lower class"" homeless working poor etc  So it kinda seems like you're only fetishing the wealthy still and hoping us poors are too stupid to realize that to you ""middle"" means NUMBER+ figures and having college as a realistic life step etc",0
0,History is written by the victors Churchill was just an articulate trump Narcissistic racist and always right The truest test of intelligence is the ability to change your mind,0
1,People are buying toilet paper so that if they are forced to shelter in place they don’t have to go out of their homes and exposed themselves to a possible coronavirus infection just so they can wipe their ass Buying NUMBER packs of eight rolls apiece is hording or looking to sell,0
0,What How can you just accidentally kill someone and take their organs  Y’all white people make NO SENSE,0
0,The Rap Report: To George Floyd aka Big Floyd of the legendary Screwed Up Click <url> sound feedly,0
1,<user> We ALL hope you amp; that horrific thief of a wife of yours <user> get covidNUMBER and then FINALLY get arrested for your crimes you sociopath Maybe we’ll get lucky amp; you’ll both drop dead karma,0
0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> Only NUMBER reporting in Philly Only NUMBER reported in Pittsburgh,0
1,<user> <user> <user> <user> Enjoy your stinky tent off the highway :face_with_tears_of_joy::winking_face_with_tongue::pile_of_poo:,0
1,<user> <user> Gross You can keep her as your special white supremacist lover and watch your business FAIL Bye bye nasty cardboard pizza BlackLivesMatter,0
0,<user> <user> It's well wishes In a crappy covid world Have a great day,0
0,<user> How many sexes are there,0
0,<user> Why isn’t  <user> out there enforcing social distancing Covid disappeared now :astonished_face: she ordered police cars to prevent worshippers from attending churches but I these protestors might give her Resistance like the kids on west side yelled at her: take your ass back home,0
1,Hey <user> <user> <user> <user> <user> <user>   THIS IS ACTION  STEP THE FUCK UP,0
1,<user> <user> Facts I keep posting source information and links to them but you keep talking shit out your ass with nothing but what you think <url>,0
1,<user> Work dat Anonymous ass,0
0,We in PedsICU and PedsCICU dedicate our lives to give our patients the best shot of recovery and returning to happy and healthy lives While SARS-CoV-NUMBER may affect children less than adults it can still be deadly to even previously healthy kids WearADamnMask,0
0,THE <user> <user> <user> BrownShirts showing how intolerant they really are  SHADES OF HITLER amp; NAZI GERMANY,0
0,"It’s literally people out here saying ""Rest In Peace George Floyd"" just to cover their own brands and services from getting screwed Hate to see it",0
1,<user> <user> <user> <user> Good job sarra i will retweet this so i can Use this as proof to those pathetic angry trump supporters,0
0,NUMBER in NUMBER Americans wrestled with anxiety even prior to the COVID-NUMBER pandemic,0
0,<user> <user> Everytime <user> opens his mouth <url>,0
0,"<user> ""Greatest trick the devil ever pulled was convincing the world he doesn't exist"" Did George Floyd deserve to die during his arrest absolutely not Was George Floyd a law-abiding contributing member of society absolutely not He's not the saint the world's fooled into praising",0
1,"if u say ""all lives matter"" you’re ignorant as fuck all lives can’t matter if black people are getting murdered everyday and not treated as equal BlackLivesMatter",0
0,Only an imbecile would make such a decision with only one view point as guidance,0
0,This is all so ridiculous Do people sue employers amp; businesses if they catch the flu It is a communicable respiratory disesase People know the risk and make a decision whether to attend,0
1,<user> I have a question for my white brothers and sisters through Christ Jesus How do it make you feel to know that the gang blacklivesmatter is trying to make all of you slaves as revenge for something that happened NUMBER years ago amp; take all your rights and privileges away,0
0,<user> <user> Irrational tweet,0
0,<user> How about on the USPS There are still uncounted ballots lying in boxes in post offices I hope <user> amp; <user>  have lawyers looking into this,0
1,<user> What a shit show tRump’s administration is They have taken missteps at every turn with COVID This article is very damning and truly exposes all levels of incompetence,0
0,<user> <user> this young man didn’t even make it to the hospital Don’t brag about numbers while people are dying Don’t brag about numbers while children are dying,0
1,The bitches really tried it ,0
1,""" <user> """"COVID-NUMBER Was a Democratic Hoax"""" I'll make damn sure those words are inscribed  on your Tombstone   IGNORANCEKILLS""",0
0,:loudly_crying_face::loudly_crying_face::face_with_tears_of_joy: crying,0
1,<user> Yep that’s why I am not voting for you  You don’t have everyone’s back   You are mean and nasty   You care more about illegals than Americans   I need free healthcare too   Nope I just get fined,0
0,Screw the polls <url>,0
0,Back to name calling Fauci is an idiot And the crowd screams for more I’m tired of the pandemic too but that means I’ll listen to science Masks distancing opening safely And NOT listening to Trump TrumpsVirus,0
1,BlackLivesMatter being used by liberals Democrats again for NUMBER years Still as Biden says YouAintBlack if you don’t <url>,0
0,<user> <user> So much ignoranceBlackLivesMatter,0
1,<user> Just shut up you will never be president you cheating cocksucker,0
0,Hate to get all nerdy but Anonymous Twitter page is fake the real ones are much smarter than that they know the IP address can be linked that’s also never how they moved to expose,0
0,BlackLivesMatters  We where crated to be even not to just care about your self's   help other people come on don't just kill people about there color like come on  R I P George Floyd,0
0,Details,0
0,GovernmentMurder  If you think your government is doing all it can to help citizens out please read this thread  Your life means nothing to them  <url>,0
1,<user> your a pedo and you will never be president,0
0,<user> The British family are attacking America <user> please address the Nation   China Britain Obama Clintons Deep state Soros Saudis ISIS Antifia BLM Pedophiles Nazis Obamagate Trudeaugate Domestic Terrorists AmericaUnderAttack  <url>,0
0,Black America can't breathe   By Theresa Dear <url>,0
0,<user> <user> <user> <user> <user> <user> <user> <user> Better look what sides more in debt to Most republicans are trade workers Good livings why they can afford to own land hunt buy nice shit in middle America  Also love the Socialism they teach at my daughters college Most professors preach politics to the young,0
0,"""HistroicalArchive In the days and years to come when people ask """"How did we get here"""" THIS stands as an example We have concrete proof that our actions effect whether cases go up or down yet many in charge refuse to take action It's horrific to watch coronavirus covidNUMBER""",0
1,"Deficit my ass We just came up with how many trillions of dollars for Covid relief Granted it’s nowhere near enough rn but really — the term ""deficit"" is no longer in my dictionary Bye",0
0,Chris Wallace was biased and unfair to the President  He asked good questions but he didn’t get the answers for China Joe:lying_face::thumbs_down::ogre:,0
1,<user> Fuck you,0
0,Right it would’ve been a great opportunity to rip off the American people again Maybe get another billion in the Clinton trust fund,0
0,<user> <user> I think I just peed my pants,0
0,<user> <user> Racism is not different from these stereotypes so stop calling names to people based on their region and caste blacklifematters EveryLifeMatters  humanityisdead BlueLivesMatter  BLACK_LIVES_MATTER BlackLivesMatter,0
1,Nah pls tell me this is NOT fucking real Wtf,0
1,<user> <user> <user> <user> Losers And Suckers,0
1,Sick shit from a cheating scumbag,0
0,"<user> <user> And just wait until these ""community patrols"" start shooting people who is gonna be held accountable And it WILL happen For all the bitching they do the police are held accountable at the end of the day and they are TRAINED constantly Minneapolis will be like Mogadishu",0
0,<user> <user> The point is: a facebook is essentially a right wing attack machine b NUMBER of all police and all of the FBI are Trumpers That's why Chauvin killed George Floyd: bc they feel enabled amp; emboldened by the Racist-In-Chief to declare open season on african americans,0
0,<user> <user> Sure bot,0
0,When will people learn Pandering to the mob never ends well Like the leaders of the French Revolution who eventually went to the guillotine themselves - the mob feeds on its own until there's nothing left RiotsNotProtests auspol outsiders WWGNUMBERWGA,0
1,Sleepy <user> is not only a pedophile also a rapist he is a criminal together with the corrupt communist democrat party and the people in the ills who are making VOTER FRAUD are as garbage as them TIME TO FIGHT BACK HARD:flexed_biceps::United_States::oncoming_fist: <url>,0
1,<user> Is sniffing little girls scientific,0
0,"<user> ""But let’s be crystal clear Grayson Mark Duggan was the leader of murderous Organised Criminal Gang He was hard stopped understood to be en route to conduct a shooting amp; shot carrying a weapon George Floyd posed no risk to the public amp; had been arrested when he was killed""",0
0,<user> <user> <user> Maybe if the cops didn’t kill unarmed people  Maybe just maybe if there were people being heard they wouldn’t have to resort to protesting to get justice  Maybe that cop should’ve gotten the fuck off George Floyd when he stopped moving  Maybe if black ppl’s lives mattered,0
1,Fucking yikes Riot Games You just dropped Valorant and you're gonna say some dumbass shit like that  Zoinks Scoob,0
0,"<user> <user> ""Cocaine is a hell of drug"" Rick James",0
0,:sparkles:Anonymous what is this shit  MJFam Anonymous <user> <url>,0
1,Seriously This is his priority Covid running rampant with no slowing in sight But he cries like a little baby because most of the ppl on tiktok hate him What a jackass God he is just a disgusting man,0
0,And so it begins mass murder if black people un checked WAKEUP They wanted this utter lawlessness Many will die you think this was an accident WAKEUPAMERICA,0
0,Stop dreaming Start raging Wake up BlackLivesMatter <url>,0
1,"<user> ""Forty-two states Washington DC Guam and Puerto Rico have issued stay-at-home orders encouraging isolation measures to prevent the spread of the coronavirus""  But go ahead and just pick one     Morons",0
0,FL Businesses Reopen From Coronavirus Lockdown; NUMBER New Cases <url>,0
0,<user> fact : NUMBER - The Trump Taj Mahal files for Chapter NUMBER bankruptcy protection Trump MAGA RacistInChief RapistInChief cultNUMBER AmericsFirst <url>,0
1,Trump is an idiot He keeps saying NUMBER-NUMBER months for a deployable vaccine because that’s what TRUMP WANTS for his reelection campaign Is he such a bully that he could DEMAND some kind of vaccine be distributedWITHOUT clinical trialsResist coronavirus,0
0,As you might have noticed if you hadn't been watching thru your leftist glasses when <user> <user> decimated <user> in the debate Pence demonstrated that he has the CVNUMBER response under control <user> <user> is doing fine Trying to divert him Cheap trick <url>,0
0,The Scripture says: TO TAKE AWAY A NEIGHBOR'S LIVING IS TO MURDER  HIM SIRACH NUMBER:NUMBER So now the rioters protesting the death of George Floyd are no different than Derek Chauvin themselves,0
0,When somebody will look you dead in your eyes and just lie BlackLivesMatter <url>,0
1,<user> <user> <user> <user> <user> <user> <user> Biden called Trump a racist liar  clown  to shut up and Trumps the bully C’mon man  Of course Trump was frustrated - it was NUMBER vs NUMBER ,0
1,<user> <user> <user> <user> Your whole family is delusional,0
0,Y’all are ruthless :rolling_on_the_floor_laughing:,0
0,BlackLivesMatter wheres your protest about what black slavers are doing,0
0,It’s only a game changer if his bosses act on it and sack him  If not it’s just another another day another dollar and just another day of Legal brutality for that copper,0
0,This World is nuts Racism has been accepted for far too long When COVIDNUMBER came into this world we were told it doesn’t discriminate NUMBER months later amp; even the CoronaVirus has started to discriminate against Black amp; Asian people  BlackLivesMatter EveryLifeMatters,0
1,<user> <url> Just like CorruptJoeBiden you lie:lying_face::lying_face::lying_face::lying_face:,0
0,She is too damn funny,0
0,The GOP's claim that AntifaTerrorists are infiltrating GeorgeFloyd protests is a right-wing 'bogeyman' that bears the hallmarks of a domestic disinformation campaign:  Trump says nothing about violence linked to WhiteSupremacists <url> via <user>,0
0,Here you go Bunker Bro  RIGHT ON NEW ZEALAND :thumbs_up::clinking_beer_mugs::thumbs_up:  Told you they were laughing at you,0
0,Shocking Sorry sarcasm doesn’t work well on Twitter,0
1,Fuck you China,0
1,You headless arrogant jerk  You and your fcuking country china - No shame and regret for spreading deliberately coronavirus across the world But you still are arrogant and stupid to call other stupidhow disgusting BoycottChina,0
1,<user> Screw you you  worthless pos corrupt sorry excuse for a human being,0
1,<user> I believe you are a Criminal  Donald Trump is President  You're a simple little man folks,0
0,<user> Your flag is the white one to antifablm who burn OUR flag Americans are voting for our GOAT <user>  Go home Joe  Your handlers ran an awful campaign  Attn handlers who run his Twitter could you get him this message please We know he’s not capable of even using Twitter,0
0,Well that doesn’t look good :eyes:<user> BidenCrimeSyndicate <url>,0
0,<user> <user> Twitter should flag tou for lies,0
0,Upon hearing that <user> is going to address the nation this evening I threw my hands up my head back and thanked God above for hearing our prayers   Obama GeorgeFloydProtests ICantBreathe BlackLivesMatter,0
1,Yeah there is something seriously wrong with the entire Minneapolis Police Department Shooting tear gas at protestors on the side of the road from their police vehicles is pretty pathetic  What are the qualifications for the MPD  Must have mutilated small animals as a child <url>,0
1,<user> <user> <user> <user> okay but if your culture was slaves for years under fed and whooped still having no free rights today we still have a right to protest Your words don’t matter thank u next :,0
0,<user> <user> Already voted for him,0
1,<user> Is it illegal to defend yourself against a black individual attempting to kill you with a deadly weapon   No Okay good Shut the hell up,0
1,Yall niggas shoulda went to The CDC for giving us the run around about covid-NUMBER instead of CNN,0
1,<user> We’ll never forget u either <user>  U are another ass kissing puppet of ur commander bone spurs <user>  We will vote u all out this November BlackLivesMatter  AllLivesMatter  WeHaveTheRightToSpeak AmericaOrTrump,0
1,Cut the shit Congressman you know we’re not winning,0
0,Over NUMBER thousand Americans are dead and he doesn't care Coronavirus VoteTrumpOut,0
0,"<user> No you belive in your paid corrupt ""science""",0
0,<user> Alone with the Klan and Cunnable white folks that hated <user> <user> and <user> Thru all this they still had to steal the election TerranceFloyd Said it all GeorgeFloyd VoteOutHate DictatorTrump AmericaOrTrump BlackLivesMatter BidenNUMBERLandslide,0
1,<user> vs <user> The Perv vs The Racist lol <url>,0
1,<user> <user> <user> <user> Yay goooooo socialism :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::winking_face_with_tongue: idiots do some research and stop listening to the fake media its only a click away maybe :thinking_face::thinking_face:,0
0,"A <user> presidency amp; Democratic Congress mean a hard rain On <user> amp; his comrades; <user> <user> amp; other ""news"" manglers; Putinists climate deniers Xi enablers Pound Shop autocrats amp; anyone who messes with Ireland No wonder they all seem so  anxious",0
0,"<user> Opinion: The name ""white supremist"" is fake and another Democrat creation for the bogey man It has been used to hide the swamp’s evil deeds MAGA <user>",0
0,shout out my boricuas :face_with_tears_of_joy::raised_fist_medium-light_skin_tone::Puerto_Rico:,0
0,Where is your tweet for RIOTERS TO STOP you would rather see America burned down then get pt behind bars for MURDER AND TREASON sleepyjoe AntifaDomesticTerrorists and you are all supporting them TrumpNUMBER <url>,0
